id_podcast;Title;URL;Artist;Views;Duration;Likes;Publish Date;Description
183;Kala Ardhito Bermanifesto | Endgame ft. Ardhito Pramono (Part 2);https://www.youtube.com/watch?v=3is9rvBAi4k;Gita Wirjawan;50365;PT32M17S;1202;2020-10-23T10:00:11Z;"Part 1: https://youtu.be/GUYNXbxxWaI Bersuara, mengambil posisi, dan tidak takut berekspresi adalah hal penting bagi seorang musisi selagi tidak melanggar hukum. Pernyataan tersebut mendorong Ardhito untuk terus berkarya dan menyuarakan pemikirannya seperti tokoh legenda Indonesia Benyamin Sueb. Menurut Ardhito, digitalisasi media memungkinkan musisi untuk lebih didengar dan diapresiasi baik secara nasional maupun global. Dengan demikian, “go international” bagi musisi Indonesia tidak harus dilakukan dengan berkiprah di luar negeri. Indonesia di mata Ardhito beberapa dekade ke depan? Saksikan di Part 3: https://youtu.be/BWuOAJmvLXU -------------------------- adalah talkshow dan podcast terbaru yang mengajak kamu mengeksplor lebih jauh tentang sudut pandang orang-orang yang membentuk narasi hari ini dan masa depan. Sebuah kolaborasi antara SGPP Indonesia dan @VisinemaPictures. Playlist episode ""Endgame"" lainnya: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6Ei5kSajZ1I6ZdmLXhbMzOL Dengarkan juga di Spotify: https://open.spotify.com/show/72q1XjiuFViF2tx7IbQ5X5?si=B-l7hi7ET7uYmu6kbyhs7w Kunjungi dan subscribe: https://sgpp.live/youtube https://www.youtube.com/c/VisinemaPictures"
184;Si Suara Emas Berjiwa Lawas | Endgame ft. Ardhito Pramono (Part 1);https://www.youtube.com/watch?v=GUYNXbxxWaI;Gita Wirjawan;144341;PT31M22S;3882;2020-10-21T10:00:13Z;"Musisi dan pemeran Kale di film NKCTHI dan Story of Kale, Ardhito Pramono punya misi mempopulerkan kembali karya-karya yang sudah banyak dilupakan. Lewat seri Jasmerah buatannya, dia mengaransemen ulang lagu-lagu lawas Indonesia untuk memperkenalkan dimensi lain musik Indonesia kepada generasi sekarang. Ketika warisan budaya yang begitu kaya bertemu dengan kemampuan berinovasi, banyak cerita yang sebenarnya masih bisa kita tuliskan. Rencana Ardhito ke depan, musik atau film? Part 2: https://youtu.be/3is9rvBAi4k Part 3: https://youtu.be/BWuOAJmvLXU -------------------------- adalah talkshow dan podcast terbaru yang mengajak kamu mengeksplor lebih jauh tentang sudut pandang orang-orang yang membentuk narasi hari ini dan masa depan. Sebuah kolaborasi antara SGPP Indonesia dan @VisinemaPictures. Playlist episode ""Endgame"" lainnya: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6Ei5kSajZ1I6ZdmLXhbMzOL Dengarkan juga di Spotify: https://open.spotify.com/show/72q1XjiuFViF2tx7IbQ5X5?si=B-l7hi7ET7uYmu6kbyhs7w Kunjungi dan subscribe: https://sgpp.live/youtube https://www.youtube.com/c/VisinemaPictures"
185;Tokopedia Untuk Generasi Berikutnya | Endgame ft. Leontinus Alpha Edison (Part 3);https://www.youtube.com/watch?v=RVZ9PAbNEZw;Gita Wirjawan;46965;PT28M15S;1110;2020-10-18T10:00:18Z;"Part 1: https://youtu.be/gC0QgLw2n3U Part 2: https://youtu.be/cWtvBhUbsng Sudah 11 tahun berdiri, Tokopedia kini kokoh menjadi salah satu pemimpin dalam pemerataan ekonomi secara digital di Indonesia. Di part terakhir ini, co-founder dan vice chairman-nya, Leon bicara mengenai langkah-langkah menjaga keamanan data konsumen, menjaga roda perekonomian nasional selama pandemi, serta menjaga keberlangsungan Tokopedia agar tetap relevan untuk beberapa generasi mendatang. -------------------------- adalah talkshow dan podcast terbaru yang mengajak kamu mengeksplor lebih jauh tentang sudut pandang orang-orang yang membentuk narasi hari ini dan masa depan. Sebuah kolaborasi antara SGPP Indonesia dan @VisinemaPictures. Playlist episode ""Endgame"" lainnya: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6Ei5kSajZ1I6ZdmLXhbMzOL Dengarkan juga di Spotify: https://open.spotify.com/show/72q1XjiuFViF2tx7IbQ5X5?si=B-l7hi7ET7uYmu6kbyhs7w Kunjungi dan subscribe: https://sgpp.live/youtube https://www.youtube.com/c/VisinemaPictures"
186;Tokopedia: Kuncinya Ada di DNA | Endgame ft. Leontinus Alpha Edison (Part 2);https://www.youtube.com/watch?v=cWtvBhUbsng;Gita Wirjawan;82503;PT36M51S;1699;2020-10-16T10:00:13Z;"Part 1: https://youtu.be/gC0QgLw2n3U Tokopedia punya misi besar mengurangi ketimpangan kesempatan bagi pedagang/pengusaha/konsumen di Indonesia. Penting bagi semua insan talenta untuk percaya pada “DNA” perusahaan yang direfleksikan melalui contoh-contoh positif karena pengalaman merupakan pembelajaran yang lebih penting daripada sekedar kerangka teoritis. Di samping itu, keterbukaan dan komunikasi yang baik kepada karyawan merupakan kunci utama dalam suksesnya suatu perusahaan. Cerita tentang Tokopedia dan cyber crime di part 3: https://youtu.be/RVZ9PAbNEZw -------------------------- adalah talkshow dan podcast terbaru yang mengajak kamu mengeksplor lebih jauh tentang sudut pandang orang-orang yang membentuk narasi hari ini dan masa depan. Sebuah kolaborasi antara SGPP Indonesia dan @VisinemaPictures. Playlist episode ""Endgame"" lainnya: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6Ei5kSajZ1I6ZdmLXhbMzOL Dengarkan juga di Spotify: https://open.spotify.com/show/72q1XjiuFViF2tx7IbQ5X5?si=B-l7hi7ET7uYmu6kbyhs7w Kunjungi dan subscribe: https://sgpp.live/youtube https://www.youtube.com/c/VisinemaPictures"
187;Dirikan Tokopedia Karena Kepepet | Endgame ft. Leontinus Alpha Edison (Part 1);https://www.youtube.com/watch?v=gC0QgLw2n3U;Gita Wirjawan;149608;PT35M27S;2606;2020-10-14T10:00:11Z;"Part 2: https://youtu.be/cWtvBhUbsng Part 3: https://youtu.be/RVZ9PAbNEZw Jarang disorot media, co-founder Tokopedia yang akrab dipanggil Leon bercerita tentang musisi idola sampai ketertarikan pada game yang membuatnya terpanggil untuk mendalami ilmu dan memulai bisnis berbasis teknologi. Di episode ini kita belajar bahwa panjangnya usia sebuah organisasi tidak hanya bergantung pada etos kerja dan kepemimpinan, tapi juga pada kesetiaan pada sebuah misi jangka panjang. -------------------------- adalah talkshow dan podcast terbaru yang mengajak kamu mengeksplor lebih jauh tentang sudut pandang orang-orang yang membentuk narasi hari ini dan masa depan. Sebuah kolaborasi antara SGPP Indonesia dan @VisinemaPictures. Playlist episode ""Endgame"" lainnya: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6Ei5kSajZ1I6ZdmLXhbMzOL Dengarkan juga di Spotify: https://open.spotify.com/show/72q1XjiuFViF2tx7IbQ5X5?si=B-l7hi7ET7uYmu6kbyhs7w Kunjungi dan subscribe: https://sgpp.live/youtube https://www.youtube.com/c/VisinemaPictures"
188;Milenial Butuh Konten Substansial | Endgame ft. Dian Sastrowardoyo (Part 3);https://www.youtube.com/watch?v=nFldmxykdow;Gita Wirjawan;85338;PT35M3S;2535;2020-10-11T10:00:12Z;"Part 1: https://youtu.be/a8571M_QFaU Part 2: https://youtu.be/OkfdCxR9IEo Indonesia pernah menjadi rute akademi di zaman Sriwijaya (abad ke-7) serta tempat terjadinya proyeksi soft dan hard power di zaman Majapahit (abad ke-14). Di abad-21, sudah saatnya bagi Indonesia untuk mempunyai narasi subtil yang memadukan substansi akar budaya dan strategi kemasan yang mengglobal. Dengan demikian, kejayaan masa lampau bisa dihidupkan kembali oleh generasi saat ini melalui konten-konten yang substansial dan mendidik. Dian berharap, Indonesia 2045 bisa menjadi negara yang kuat dalam memproyeksikan soft power seperti Korea Selatan. -------------------------- adalah talkshow dan podcast terbaru yang mengajak kamu mengeksplor lebih jauh tentang sudut pandang orang-orang yang membentuk narasi hari ini dan masa depan. Sebuah kolaborasi antara SGPP Indonesia dan @VisinemaPictures. Playlist episode ""Endgame"" lainnya: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6Ei5kSajZ1I6ZdmLXhbMzOL Dengarkan juga di Spotify: https://open.spotify.com/show/72q1XjiuFViF2tx7IbQ5X5?si=B-l7hi7ET7uYmu6kbyhs7w Kunjungi dan subscribe: https://sgpp.live/youtube https://www.youtube.com/c/VisinemaPictures"
189;Jangan Patah Hati Lagi Sama Indonesia | Endgame ft. Dian Sastrowardoyo (Part 2);https://www.youtube.com/watch?v=OkfdCxR9IEo;Gita Wirjawan;86145;PT29M59S;2699;2020-10-09T10:00:12Z;"Part 1: https://youtu.be/a8571M_QFaU Membangun kecintaan terhadap Indonesia bisa diproyeksikan melalui soft power seperti penguasaan Bahasa Inggris sebagai bahasa internasional, penguasaan teknologi, serta role modeling tokoh-tokoh Indonesia untuk menghidupkan kembali konsep Indonesian Dream dan memperkuat identitas keindonesiaan. Sebagai seorang filmmaker, Dian bercita-cita untuk terus bisa mendokumentasikan narasi keindonesiaan seperti gotong royong dan toleransi dalam bentuk film atau cerita-cerita yang membumi dan menyentuh hati masyarakat Indonesia. Part 3: https://youtu.be/nFldmxykdow -------------------------- 17:18 Rekomendasi buku dari episode ini: Billion Dollar Whale: The Man Who Fooled Wall Street, Hollywood, and the World (Tom Wright, Bradley Hope) https://www.goodreads.com/book/show/38743564-billion-dollar-whale -------------------------- adalah talkshow dan podcast terbaru yang mengajak kamu mengeksplor lebih jauh tentang sudut pandang orang-orang yang membentuk narasi hari ini dan masa depan. Sebuah kolaborasi antara SGPP Indonesia dan @VisinemaPictures. Playlist episode ""Endgame"" lainnya: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6Ei5kSajZ1I6ZdmLXhbMzOL Dengarkan juga di Spotify: https://open.spotify.com/show/72q1XjiuFViF2tx7IbQ5X5?si=B-l7hi7ET7uYmu6kbyhs7w Kunjungi dan subscribe: https://sgpp.live/youtube https://www.youtube.com/c/VisinemaPictures"
190;Learn, Unlearn, Relearn | Endgame ft. Dian Sastrowardoyo (Part 1);https://www.youtube.com/watch?v=a8571M_QFaU;Gita Wirjawan;244926;PT30M45S;5797;2020-10-07T10:00:09Z;"Sejak kecil Dian sudah diberi kebebasan untuk menentukan pilihan seperti menentukan sekolah yang ia inginkan. Kebebasan tersebut turut membentuk pribadi Dian menjadi seorang risk taker yang selalu ingin keluar dari zona nyaman dan tidak ragu untuk melakukan pivot. Kuliah S1 jurusan Hukum kemudian pindah ke jurusan Filsafat, dan melanjutkan S2 jurusan Ekonomi adalah transformasi akademis yang Dian lakukan untuk mencapai goal-nya. Di samping itu, keberhasilan Dian di dunia film tak lepas dari keberanian untuk terus belajar hal-hal baru demi menambah pengetahuan dan mengasah potensinya. Bagi Dian, menyatukan idealisme, kreativitas, dan prinsip bisnis adalah hal penting yang harus dijadikan pertimbangan dalam mengambil keputusan. Part 2: https://youtu.be/OkfdCxR9IEo Part 3: https://youtu.be/nFldmxykdow -------------------------- adalah talkshow dan podcast terbaru yang mengajak kamu mengeksplor lebih jauh tentang sudut pandang orang-orang yang membentuk narasi hari ini dan masa depan. Sebuah kolaborasi antara SGPP Indonesia dan @VisinemaPictures. Playlist episode ""Endgame"" lainnya: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6Ei5kSajZ1I6ZdmLXhbMzOL Dengarkan juga di Spotify: https://open.spotify.com/show/72q1XjiuFViF2tx7IbQ5X5?si=B-l7hi7ET7uYmu6kbyhs7w Kunjungi dan subscribe: https://sgpp.live/youtube https://www.youtube.com/c/VisinemaPictures"
191;Perspektif Gender Belum Menjadi Perhatian | Endgame ft. Khofifah Indar Parawansa (Part 3);https://www.youtube.com/watch?v=pPIKwobVKnA;Gita Wirjawan;16198;PT27M47S;452;2020-10-04T10:00:28Z;"Part 1: https://youtu.be/J-0o1m1gKP8 Part 2: https://youtu.be/Uyj70Aqy5y8 Pengalaman Khofifah di dunia politik membuatnya sadar bahwa menyuarakan kesetaraan gender tidaklah mudah. Perlu adanya kesadaran dan kerja sama berbagai pihak untuk memahami isu-isu perempuan seperti kekerasan terhadap perempuan serta kesenjangan akses perempuan terhadap informasi. Di samping itu, Khofifah berpendapat bahwa peran teknologi berbasis internet sangatlah penting untuk meningkatkan kesejahteraan sosial melalui e-platforms yang menawarkan transparansi dan juga efisiensi. -------------------------- adalah talkshow dan podcast terbaru yang mengajak kamu mengeksplor lebih jauh tentang sudut pandang orang-orang yang membentuk narasi hari ini dan masa depan. Sebuah kolaborasi antara SGPP Indonesia dan @VisinemaPictures. Playlist episode ""Endgame"" lainnya: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6Ei5kSajZ1I6ZdmLXhbMzOL Dengarkan juga di Spotify: https://open.spotify.com/show/72q1XjiuFViF2tx7IbQ5X5?si=B-l7hi7ET7uYmu6kbyhs7w Kunjungi dan subscribe: https://sgpp.live/youtube https://www.youtube.com/c/VisinemaPictures"
192;Belajar Negosiasi dan Ambil Kendali | Endgame ft. Khofifah Indar Parawansa (Part 2);https://www.youtube.com/watch?v=Uyj70Aqy5y8;Gita Wirjawan;28224;PT29M43S;599;2020-10-02T10:00:14Z;"Part 1: https://youtu.be/J-0o1m1gKP8 Part 3: https://youtu.be/pPIKwobVKnA Nilai-nilai kepemimpinan yang sudah teraktualisasi sejak kecil membentuk Khofifah menjadi seorang yang melawan status quo. Hal ini ditunjukkan dengan pengalamannya sebagai mahasiswa pertama yang diizinkan berjilbab di kampusnya, juga pengalamannya di bidang politik sebagai anggota DPR, ketua parpol, dan Menteri Pemberdayaan Perempuan. Bagi Khofifah, peran perempuan di bidang politik sangatlah penting untuk me-manage good governance dan clean government. -------------------------- adalah talkshow dan podcast terbaru yang mengajak kamu mengeksplor lebih jauh tentang sudut pandang orang-orang yang membentuk narasi hari ini dan masa depan. Sebuah kolaborasi antara SGPP Indonesia dan @VisinemaPictures. Playlist episode ""Endgame"" lainnya: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6Ei5kSajZ1I6ZdmLXhbMzOL Dengarkan juga di Spotify: https://open.spotify.com/show/72q1XjiuFViF2tx7IbQ5X5?si=B-l7hi7ET7uYmu6kbyhs7w Kunjungi dan subscribe: https://sgpp.live/youtube https://www.youtube.com/c/VisinemaPictures"
193;Bangga Dibesarkan di Kampung | Endgame ft. Khofifah Indar Parawansa (Part 1);https://www.youtube.com/watch?v=J-0o1m1gKP8;Gita Wirjawan;36241;PT27M10S;839;2020-09-30T10:00:28Z;"Gaya dan performa kepemimpinan Khofifah sudah dibentuk sejak kecil melalui hobinya mendaki gunung dan keaktifannya di komunitas “barzanji” (pengajian rutin) di kampungnya. Bagi Khofifah, cara efektif membentuk performa kepemimpinan adalah dengan learning by doing. Konsep learning by doing tersebut ia terapkan dalam konteks sosial melalui pengorganisasian kegiatan perayaan keagamaan serta kegiatan lomba-lomba yang diadakan di sekolah. Dari kegiatan tersebut, Khofifah dapat mengaplikasikan prinsip gotong royong melalui proses komunikasi, manajemen, dan sikap saling menghargai. Bagi Khofifah, nilai gotong royong adalah bagian terpenting dari kepemimpinan. Part 2: https://youtu.be/Uyj70Aqy5y8 Part 3: https://youtu.be/pPIKwobVKnA -------------------------- adalah talkshow dan podcast terbaru yang mengajak kamu mengeksplor lebih jauh tentang sudut pandang orang-orang yang membentuk narasi hari ini dan masa depan. Sebuah kolaborasi antara SGPP Indonesia dan @VisinemaPictures. Playlist episode ""Endgame"" lainnya: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6Ei5kSajZ1I6ZdmLXhbMzOL Dengarkan juga di Spotify: https://open.spotify.com/show/72q1XjiuFViF2tx7IbQ5X5?si=B-l7hi7ET7uYmu6kbyhs7w Kunjungi dan subscribe: https://sgpp.live/youtube https://www.youtube.com/c/VisinemaPictures"
194;Potensi Tanpa Aktualisasi Buat Apa? | Endgame ft. Nadhira Afifa (Part 3);https://www.youtube.com/watch?v=aEeBJ2nzTFA;Gita Wirjawan;67610;PT23M24S;2183;2020-09-27T10:00:12Z;"Part 1: https://youtu.be/8oKlA-EXPBc Part 2: https://youtu.be/VNrkAG-hLzs Dari dulu kita sering disebut sebagai negara yang memiliki banyak potensi. Kini sudah saatnya kita beraktualisasi agar potensi tersebut berbuah daya saing dan kesejahteraan, dimulai dari lebih banyak kepemimpinan manajerial di lingkup kebijakan kesehatan dan pemaksimalan talenta R&D (Penelitian dan Pengembangan) lewat fasilitas dan anggaran yang lebih memadai. -------------------------- adalah talkshow dan podcast terbaru yang mengajak kamu mengeksplor lebih jauh tentang sudut pandang orang-orang yang membentuk narasi hari ini dan masa depan. Sebuah kolaborasi antara SGPP Indonesia dan @VisinemaPictures. Playlist episode ""Endgame"" lainnya: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6Ei5kSajZ1I6ZdmLXhbMzOL Dengarkan juga di Spotify: https://open.spotify.com/show/72q1XjiuFViF2tx7IbQ5X5?si=B-l7hi7ET7uYmu6kbyhs7w Kunjungi dan subscribe: https://sgpp.live/youtube https://www.youtube.com/c/VisinemaPictures"
195;New Normal Bukan Karena Sudah Bebas Covid | Endgame ft. Nadhira Afifa (Part 2);https://www.youtube.com/watch?v=VNrkAG-hLzs;Gita Wirjawan;82474;PT35M25S;2475;2020-09-25T10:00:11Z;"Tonton dulu part 1 di sini: https://youtu.be/8oKlA-EXPBc Pemberdayaan teknologi dan pemikiran strategis berperan vital dalam proses pembuatan kebijakan. Menurut Nadhira, kebijakan publik harus mencakup dua hal: ketepatan (appropriateness) dan pemerataan (equality). Ketepatan adalah bagaimana kebijakan bisa memberi dampak positif bagi masyarakat. Sedang pemerataan artinya akses luas pada informasi pengetahuan dan sumber daya. Dua hal tersebut memacu Nadhira memulai misi kedua untuk memeratakan akses pendidikan melalui platform digital AyoBlajar yang diharapkan mampu memberi dampak positif khususnya bagi anak-anak Indonesia di luar Jawa. Part 3: https://youtu.be/aEeBJ2nzTFA -------------------------- adalah talkshow dan podcast terbaru yang mengajak kamu mengeksplor lebih jauh tentang sudut pandang orang-orang yang membentuk narasi hari ini dan masa depan. Sebuah kolaborasi antara SGPP Indonesia dan @VisinemaPictures. Playlist episode ""Endgame"" lainnya: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6Ei5kSajZ1I6ZdmLXhbMzOL Dengarkan juga di Spotify: https://open.spotify.com/show/72q1XjiuFViF2tx7IbQ5X5?si=B-l7hi7ET7uYmu6kbyhs7w Kunjungi dan subscribe: https://sgpp.live/youtube https://www.youtube.com/c/VisinemaPictures"
196;Profesi Dokter Bukan Sekadar Prestise | Endgame ft. Nadhira Afifa (Part 1);https://www.youtube.com/watch?v=8oKlA-EXPBc;Gita Wirjawan;360633;PT29M23S;10365;2020-09-23T10:00:18Z;"Pendidikan menjadi tenaga kesehatan masih dipengaruhi oleh gengsi. Namun bagi Nadhira Afifa, menjadi dokter adalah pekerjaan mulia yang melibatkan interaksi dan empati. Suara-suara ragu dari dalam diri justru jadi modal kegigihan Nadhira untuk terus berjalan. Berpartisipasi dalam lomba dan konferensi internasional mampu mengantar Nadhira pada mimpinya untuk melanjutkan studinya di Harvard T.H. Chan School of Public Health, AS. Part 2: https://youtu.be/VNrkAG-hLzs Part 3: https://youtu.be/aEeBJ2nzTFA Terjemahan oleh: Isyfi Afiani (SGPP Indonesia Batch 3) -------------------------- adalah talkshow dan podcast terbaru yang mengajak kamu mengeksplor lebih jauh tentang sudut pandang orang-orang yang membentuk narasi hari ini dan masa depan. Sebuah kolaborasi antara SGPP Indonesia dan @VisinemaPictures. Playlist episode ""Endgame"" lainnya: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6Ei5kSajZ1I6ZdmLXhbMzOL Dengarkan juga di Spotify: https://open.spotify.com/show/72q1XjiuFViF2tx7IbQ5X5?si=B-l7hi7ET7uYmu6kbyhs7w Kunjungi dan subscribe: https://sgpp.live/youtube https://www.youtube.com/c/VisinemaPictures"
